Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
336.0,asimon,TikTok,703087.0,6.0,0.0856,500.37,,14263.0
337.0,gacosta,Facebook,858568.0,4.0,0.0986,656.5,0.0488,28504.0
338.0,hughesmatthew,Twitter,953127.0,,0.0834,714.36,0.0478,12213.0
339.0,cynthia50,LinkedIn,170925.0,6.0,0.0986,834.49,0.0466,7919.0
340.0,gonzalezjulie,Instagram,236558.0,5.0,,148.83,0.0284,34474.0
341.0,paul43,Instagram,895618.0,3.0,0.0834,,0.0304,7762.0
342.0,jamiejones,Instagram,90736.0,5.0,0.0856,915.05,0.0468,7326.0
,bethgrimes,LinkedIn,119213.0,7.0,0.102,259.06,0.019,1451.0
344.0,benjamin31,,205289.0,6.0,0.0856,389.68,0.0375,37895.0
345.0,,Twitter,507653.0,3.0,0.0986,973.57,0.0193,30574.0
346.0,gclark,Twitter,,3.0,0.0642,376.93,0.0476,19781.0
347.0,,Facebook,975124.0,4.0,0.102,90.45,0.0115,44115.0
348.0,wolfejoshua,Facebook,410721.0,6.0,0.0856,148.05,0.0112,3636.0
349.0,bbarber,Instagram,24336.0,7.0,0.0642,966.47,0.048,5761.0
350.0,,TikTok,498641.0,6.0,0.0642,784.57,0.0196,41950.0
351.0,matthew40,Instagram,803901.0,1.0,,694.28,0.042,14625.0
352.0,ruth02,TikTok,,4.0,0.0986,962.84,0.0328,27195.0
353.0,mariapatel,Facebook,373978.0,1.0,0.0856,482.45,0.0456,33522.0
354.0,morgan06,Twitter,678738.0,2.0,0.0834,402.13,0.0209,
355.0,luislove,LinkedIn,487736.0,5.0,0.0642,878.37,0.0302,16177.0
356.0,erica07,TikTok,159533.0,7.0,0.0856,539.69,0.0255,46635.0
357.0,brian17,TikTok,884407.0,6.0,0.0856,609.25,0.0151,47030.0
358.0,lpierce,TikTok,847723.0,6.0,0.0834,574.29,0.0138,38390.0
359.0,tiffanyferrell,LinkedIn,623253.0,3.0,0.0642,717.59,0.04,24415.0
360.0,colleen63,TikTok,815652.0,5.0,0.0986,233.02,0.0258,17652.0
361.0,angelsmith,,876091.0,4.0,0.0834,664.72,0.039,7674.0
362.0,mary05,Twitter,489176.0,1.0,0.0986,611.1,0.0273,39017.0
,royharper,Twitter,348968.0,1.0,0.0986,542.96,0.034,19610.0
364.0,karenbarron,Facebook,43260.0,2.0,0.0642,973.44,0.0192,10644.0
365.0,uluna,Instagram,936254.0,5.0,0.102,651.28,0.0269,41956.0
366.0,michael55,Twitter,351460.0,3.0,0.0834,187.74,0.0424,36317.0
367.0,kevingarcia,LinkedIn,910424.0,2.0,0.102,252.39,0.0101,34592.0
368.0,eric95,Twitter,637327.0,1.0,0.0642,640.57,,37687.0
,kennedykayla,LinkedIn,995308.0,7.0,0.0834,798.27,,6916.0
370.0,tyler31,Instagram,926008.0,4.0,0.0856,268.92,0.0197,21696.0
371.0,uflowers,Twitter,608156.0,1.0,0.102,423.76,0.0261,
372.0,grahamallison,Instagram,670828.0,5.0,0.102,841.85,,13423.0
373.0,bhamilton,Twitter,973724.0,6.0,0.0986,600.46,0.0458,19234.0
374.0,dmanning,LinkedIn,353529.0,1.0,0.0986,794.46,0.0293,21505.0
375.0,michelle11,Facebook,461904.0,3.0,0.0856,162.02,0.0304,25306.0
376.0,john57,TikTok,109325.0,5.0,0.0856,176.28,0.0416,12838.0
377.0,nancy96,LinkedIn,586575.0,2.0,0.0856,413.32,0.0139,12130.0
378.0,murphydebbie,Twitter,453224.0,5.0,0.0856,829.47,0.0262,29381.0
379.0,evanssteven,Instagram,846530.0,1.0,0.102,,0.0278,24376.0
380.0,omorgan,LinkedIn,465436.0,2.0,0.0986,987.0,0.0106,25278.0
381.0,johnmartinez,Facebook,293105.0,2.0,0.0642,825.62,0.0194,35391.0
382.0,dgarza,Twitter,913218.0,3.0,,845.29,0.0131,7680.0
383.0,wstevens,LinkedIn,776209.0,4.0,0.0834,492.15,0.0145,42066.0
384.0,cynthia50,Instagram,240198.0,4.0,0.0834,611.1,0.0172,
385.0,keith55,TikTok,544995.0,,0.0834,553.49,0.0308,13321.0
386.0,kwright,Instagram,745308.0,5.0,0.0856,917.31,0.0269,5277.0
387.0,zacharyhill,TikTok,376840.0,7.0,0.0986,951.47,0.0288,7622.0
388.0,,Twitter,440328.0,5.0,0.102,373.18,0.0252,
389.0,jonathanreynolds,LinkedIn,410760.0,2.0,0.0834,555.48,0.0156,48712.0
390.0,sarah18,Instagram,223021.0,6.0,0.0856,217.72,0.0309,49108.0
391.0,petersonjerry,LinkedIn,218742.0,1.0,0.0856,645.84,0.0213,46342.0
392.0,bbarber,Facebook,8498.0,6.0,,469.53,0.0426,47854.0
393.0,kristy65,LinkedIn,104748.0,4.0,,122.95,0.044,47744.0
394.0,colemanbrooke,,238524.0,2.0,,390.34,0.0349,8860.0
395.0,christineclark,Twitter,390300.0,3.0,0.0856,277.01,0.0166,2187.0
396.0,mike65,Twitter,304446.0,2.0,0.0834,75.54,0.0321,21751.0
397.0,andrew37,TikTok,638634.0,1.0,0.102,468.93,0.0136,14764.0
398.0,petersonjerry,TikTok,678520.0,7.0,0.0834,482.45,0.0192,16063.0
399.0,fsanchez,LinkedIn,257586.0,6.0,0.0856,123.52,0.0258,49243.0
400.0,adunn,Facebook,470851.0,1.0,0.0986,952.5,0.0335,42865.0
401.0,debbieharris,,125437.0,2.0,0.102,187.74,0.0103,37245.0
402.0,xcruz,LinkedIn,187580.0,,0.0856,469.53,0.022,32990.0
403.0,paul06,LinkedIn,241721.0,6.0,0.0986,81.9,0.0266,26221.0
404.0,toddbryan,Facebook,584835.0,6.0,0.0834,891.71,0.0138,11215.0
405.0,campbellross,Twitter,867269.0,5.0,0.0834,452.91,0.028,18042.0
406.0,uclark,Facebook,541645.0,7.0,0.0642,265.2,0.0208,11428.0
,ntaylor,Facebook,460729.0,2.0,0.0642,959.49,0.0103,34575.0
408.0,,TikTok,31288.0,3.0,0.0642,259.06,0.0447,26027.0
409.0,bettyray,,588791.0,2.0,0.102,70.91,0.0213,37679.0
410.0,james82,LinkedIn,778520.0,6.0,0.0834,208.78,0.0196,14154.0
411.0,allen72,LinkedIn,885302.0,2.0,0.0642,793.72,,2511.0
412.0,thomas49,TikTok,229262.0,5.0,0.0834,68.52,0.0174,16180.0
413.0,tammy29,Instagram,195479.0,1.0,0.102,774.51,0.0262,
414.0,david22,TikTok,377089.0,1.0,0.0834,367.56,0.0375,33717.0
415.0,andradewesley,Instagram,298756.0,6.0,0.102,70.66,0.0122,40315.0
416.0,qfisher,Facebook,849058.0,1.0,0.0856,690.0,0.0451,49534.0
417.0,susanbrown,,,4.0,0.0856,681.66,0.0306,43355.0
418.0,lisa30,Instagram,106557.0,7.0,0.0642,602.6,0.0427,24997.0
419.0,reneecontreras,TikTok,216904.0,3.0,0.0834,139.38,0.0371,1098.0
420.0,,Twitter,415846.0,5.0,0.0642,267.84,0.0249,1653.0
421.0,justinwilson,LinkedIn,466724.0,,0.0642,869.07,0.0287,
422.0,mariahbell,Instagram,492878.0,5.0,0.0986,450.94,0.0328,38867.0
423.0,hunterjesus,TikTok,929588.0,1.0,0.102,580.89,0.042,35980.0
424.0,bberry,Facebook,177040.0,6.0,0.0986,902.41,0.0127,48859.0
425.0,hamiltonjessica,LinkedIn,321062.0,,0.102,383.32,0.0433,25569.0
426.0,jason52,Facebook,115618.0,5.0,0.0986,563.74,0.0163,29477.0
427.0,jonesangela,Twitter,213426.0,4.0,0.0642,521.24,0.0428,8566.0
428.0,robert05,LinkedIn,535899.0,6.0,0.0986,565.07,0.0143,1512.0
429.0,,Twitter,175414.0,3.0,0.0642,514.6,0.0309,49836.0
430.0,andrew08,TikTok,952834.0,1.0,0.0642,411.29,0.0136,3570.0
,ggonzalez,Twitter,674469.0,2.0,0.0986,671.12,0.0262,23446.0
432.0,jeremy87,TikTok,877006.0,1.0,0.0642,827.47,0.0454,38829.0
433.0,,LinkedIn,511897.0,6.0,0.102,206.84,0.0345,41186.0
434.0,beth19,Instagram,703295.0,4.0,0.0986,847.14,0.0154,26333.0
,tonyaevans,Instagram,267342.0,2.0,0.0834,984.35,0.0477,31048.0
436.0,cooklinda,LinkedIn,801715.0,6.0,0.0642,522.77,0.0303,34264.0
,yrodriguez,Twitter,851941.0,2.0,0.0856,277.98,0.0397,17305.0
438.0,thomas49,Twitter,70676.0,1.0,0.0642,270.38,0.0412,36664.0
439.0,cboyd,Instagram,,2.0,0.0642,731.75,0.0375,
440.0,dylanriley,Facebook,828887.0,2.0,,127.9,0.0132,17044.0
441.0,clarkdavid,Facebook,40465.0,1.0,0.102,330.78,0.0324,14394.0
442.0,skinnerjacob,LinkedIn,851163.0,7.0,,153.92,0.0133,7293.0
443.0,dylanriley,,659110.0,7.0,0.102,373.18,,8890.0
444.0,xshort,Instagram,179967.0,2.0,0.0856,899.1,0.0384,20109.0
445.0,ntaylor,Twitter,556254.0,2.0,0.0834,511.26,,32841.0
446.0,michelleriggs,LinkedIn,697549.0,6.0,0.0642,867.62,0.0301,25765.0
447.0,hughesjohn,LinkedIn,684877.0,6.0,0.0642,913.44,0.0361,4774.0
448.0,ysmith,Instagram,525267.0,3.0,0.0834,,0.0181,45702.0
449.0,cooklinda,LinkedIn,630145.0,4.0,0.102,190.5,0.0488,35899.0
450.0,lrodgers,Instagram,897697.0,7.0,0.102,152.61,0.0131,46254.0
451.0,kevingarcia,Twitter,730937.0,6.0,0.0834,119.48,0.0417,11717.0
452.0,twagner,Instagram,581661.0,4.0,0.102,387.36,0.0152,22519.0
453.0,hernandezvanessa,Twitter,590600.0,6.0,0.0834,143.89,0.0283,17614.0
454.0,justinwilson,TikTok,372976.0,6.0,0.102,882.09,0.0303,
455.0,kimryan,,489588.0,3.0,0.0856,369.37,0.0266,25820.0
456.0,canderson,Facebook,,6.0,0.0856,633.93,0.0423,38293.0
457.0,carpenterpamela,Twitter,310991.0,1.0,0.0834,,0.0278,42482.0
458.0,tonyarobertson,Facebook,309264.0,2.0,0.102,753.84,0.0101,39040.0
459.0,llopez,LinkedIn,597335.0,1.0,0.0642,313.66,0.0406,41656.0
460.0,mauricecalderon,Instagram,138167.0,6.0,0.102,692.69,0.048,33585.0
461.0,michael65,Facebook,723469.0,1.0,0.102,539.58,0.0332,22561.0
462.0,brenda52,Twitter,503309.0,1.0,0.0642,411.29,0.0264,26404.0
463.0,kristy65,Twitter,211477.0,1.0,0.102,156.13,0.0278,33276.0
464.0,angelsmith,LinkedIn,835891.0,3.0,0.0856,905.43,0.0175,17637.0
465.0,owensnatalie,Twitter,192260.0,1.0,0.0856,225.29,0.0499,38944.0
466.0,barneszachary,LinkedIn,301995.0,5.0,0.0642,421.56,0.0274,46848.0
467.0,chenjoseph,Facebook,293488.0,3.0,0.0642,641.6,0.0119,19047.0
468.0,elizabethelliott,Facebook,719572.0,7.0,0.0856,353.04,0.0197,33075.0
469.0,emily77,LinkedIn,465599.0,6.0,0.0642,962.84,0.0354,
470.0,thomasjonathan,TikTok,86391.0,1.0,0.0642,767.4,0.0402,38181.0
471.0,emily36,TikTok,21716.0,4.0,0.102,563.74,0.0429,38384.0
472.0,kimberly47,Facebook,653597.0,3.0,0.0642,245.68,0.0434,9178.0
473.0,robertsjared,LinkedIn,373768.0,2.0,0.0856,468.77,0.0104,29657.0
474.0,medinanatalie,Instagram,,1.0,,322.9,0.0194,
475.0,jeffreymcneil,,562201.0,6.0,0.0856,966.84,0.0202,23436.0
476.0,ulandry,Twitter,668078.0,,0.0856,646.61,0.032,31996.0
477.0,stephaniehouse,,870269.0,3.0,0.0642,114.01,0.0174,33124.0
478.0,justin99,Twitter,608610.0,5.0,0.102,132.5,0.0198,6739.0
479.0,ashley65,Instagram,,3.0,0.0856,888.13,0.038,47964.0
480.0,pittmanfrank,TikTok,60841.0,4.0,0.0856,970.21,0.045,43097.0
481.0,morgancook,TikTok,155508.0,1.0,0.0642,728.89,0.0278,41465.0
482.0,cody18,LinkedIn,614021.0,1.0,0.102,136.15,0.0181,
483.0,nicole57,Facebook,764467.0,4.0,0.0642,774.51,0.0378,46910.0
484.0,thomasjonathan,Facebook,169753.0,2.0,0.0856,919.28,0.0102,46048.0
485.0,kstewart,LinkedIn,871836.0,,0.0642,817.09,0.0193,49494.0
486.0,dmartin,Twitter,,7.0,,423.83,0.0273,31691.0
487.0,ronnie15,,460671.0,6.0,0.0642,,0.0479,22398.0
488.0,uluna,TikTok,483010.0,3.0,0.0986,584.37,0.0351,49166.0
489.0,laura14,LinkedIn,519190.0,5.0,0.0642,810.62,0.0145,49808.0
490.0,,Instagram,494299.0,7.0,0.0642,,0.0174,27954.0
491.0,zblackburn,,134849.0,5.0,0.0986,870.78,0.046,33144.0
492.0,pierceaaron,Twitter,381316.0,1.0,0.0642,551.25,0.0497,45962.0
493.0,,Twitter,697600.0,1.0,0.102,741.69,0.0381,38177.0
494.0,qshannon,Facebook,751768.0,5.0,0.102,53.9,0.0106,15434.0
495.0,tristanpearson,LinkedIn,588022.0,4.0,0.0834,159.96,0.0262,5769.0
496.0,jonesjerry,Instagram,395575.0,7.0,0.0642,513.6,0.0175,46542.0
497.0,markguzman,LinkedIn,188944.0,3.0,0.0834,53.54,0.0283,11275.0
498.0,alyssa15,Facebook,404533.0,6.0,0.0642,103.15,0.0366,48212.0
499.0,xdavis,TikTok,832370.0,2.0,0.0856,282.33,0.0445,29258.0
500.0,,Instagram,,4.0,0.0642,336.2,0.0221,7105.0
501.0,garciasarah,TikTok,655962.0,,0.0986,323.15,0.0363,13810.0
502.0,mariewilliams,Instagram,539707.0,2.0,0.102,153.65,0.0417,4935.0
503.0,henrykendra,Twitter,232079.0,5.0,0.0856,789.0,0.0108,14967.0
504.0,skinnerjacob,TikTok,172725.0,6.0,0.0642,492.15,0.0336,
505.0,jeffreyrice,Instagram,677418.0,6.0,0.0856,376.11,0.0402,14329.0
506.0,smallsteven,Instagram,426954.0,7.0,0.0986,379.97,0.0375,44245.0
507.0,ibrock,Twitter,753093.0,7.0,0.0986,800.15,0.0488,3216.0
508.0,ptorres,Instagram,361070.0,1.0,0.0642,612.83,0.0378,19383.0
509.0,aliciajohns,TikTok,925780.0,6.0,0.0986,387.96,0.0499,47809.0
510.0,johnsonkelly,Twitter,847189.0,6.0,0.0856,361.46,,14819.0
511.0,,Instagram,996788.0,4.0,0.0856,482.45,0.031,38842.0
512.0,gilbertdavid,Facebook,452466.0,7.0,0.102,494.5,0.032,27947.0
513.0,turnerchristopher,TikTok,,,0.0642,965.17,0.0306,
514.0,kellidaniel,TikTok,421922.0,1.0,0.0834,618.92,0.0418,37911.0
515.0,justin99,LinkedIn,463579.0,1.0,0.0834,555.43,0.0314,30688.0
516.0,morrisonheidi,Instagram,,4.0,0.0642,560.62,0.0392,30173.0
517.0,,Twitter,814585.0,3.0,0.0986,587.97,0.0406,33914.0
518.0,tinajones,TikTok,290041.0,5.0,0.0834,748.28,0.0233,36299.0
519.0,nperez,Instagram,849232.0,3.0,0.0986,54.61,0.0316,10258.0
520.0,dmiller,Twitter,611593.0,4.0,0.0856,94.05,0.0108,29446.0
521.0,martinjoseph,Instagram,915860.0,2.0,,529.18,0.0178,23101.0
522.0,hwashington,Facebook,875312.0,7.0,0.0642,932.62,0.0357,19679.0
523.0,chavezjason,Facebook,821425.0,2.0,0.0642,73.0,0.0313,11585.0
524.0,tonyarobertson,Twitter,646112.0,1.0,0.0834,70.66,0.0424,35349.0
525.0,,TikTok,981055.0,6.0,0.0834,875.2,0.049,45607.0
526.0,sriley,Facebook,480862.0,1.0,0.0856,264.98,0.0314,25429.0
527.0,romerojorge,Facebook,961934.0,,0.102,216.91,0.0315,46216.0
528.0,scott72,Instagram,872666.0,2.0,0.0834,264.48,0.0227,46994.0
529.0,muellerolivia,Instagram,914602.0,1.0,0.0834,,0.0226,39929.0
530.0,morganmelanie,LinkedIn,174705.0,4.0,0.0986,541.86,0.0165,20334.0
531.0,sparksshane,LinkedIn,344950.0,3.0,0.0986,894.32,0.0384,32050.0
532.0,ibrock,Twitter,432761.0,6.0,0.0642,884.06,0.025,17455.0
533.0,,Twitter,854878.0,1.0,0.0986,99.67,0.0209,1539.0
534.0,lisa32,LinkedIn,437759.0,5.0,0.0986,349.32,0.0158,19542.0
535.0,huberharold,LinkedIn,393027.0,2.0,0.0834,602.6,,23726.0
536.0,ericajohns,LinkedIn,178882.0,7.0,0.0856,103.1,0.0447,30367.0
537.0,austingarza,,86892.0,7.0,0.0856,268.1,0.0245,18497.0
538.0,duranbrittany,LinkedIn,166836.0,1.0,0.102,515.08,0.0237,3983.0
539.0,carpenterpamela,Instagram,438181.0,4.0,0.102,737.59,0.0345,21635.0
540.0,williamsongarrett,Instagram,603240.0,1.0,0.102,304.18,0.0106,26184.0
541.0,tracistephens,Instagram,96503.0,4.0,0.0642,449.39,0.0213,36994.0
542.0,vgriffith,Instagram,451541.0,3.0,0.0642,865.43,0.0172,22444.0
543.0,perezbobby,Facebook,789109.0,6.0,0.0986,57.23,0.0186,40952.0
544.0,dixonjulie,Instagram,39629.0,6.0,0.0834,492.15,0.0486,25463.0
545.0,bberry,Instagram,,1.0,0.0834,787.7,0.0106,49789.0
546.0,wmercado,Instagram,377553.0,5.0,0.102,433.83,0.0415,9438.0
547.0,smallsteven,Twitter,451936.0,3.0,0.0856,783.6,0.0255,7261.0
548.0,michael30,LinkedIn,534989.0,2.0,0.0834,775.97,0.0213,24199.0
549.0,paulprice,Instagram,528802.0,3.0,0.102,,,
550.0,stephanie37,Twitter,150561.0,7.0,0.0834,222.59,0.0258,41990.0
551.0,blakebell,LinkedIn,99039.0,1.0,0.0856,998.2,0.0273,49185.0
552.0,jonesjerry,Facebook,212101.0,2.0,0.0856,440.37,0.0246,15986.0
553.0,,Instagram,958163.0,6.0,0.0986,894.7,0.042,12767.0
554.0,christopherhoward,Facebook,379467.0,7.0,0.0856,561.63,0.0148,29298.0
555.0,sonya64,Facebook,,5.0,0.0856,358.83,0.0272,37655.0
556.0,kbass,,566933.0,3.0,0.0856,853.64,0.0285,40346.0
557.0,williamwyatt,Twitter,983025.0,7.0,0.102,555.48,0.0311,31344.0
558.0,kstewart,Twitter,623211.0,4.0,0.0834,965.45,0.0313,15342.0
559.0,timothyrandall,TikTok,788568.0,1.0,0.0856,986.41,0.0409,48773.0
560.0,andrew53,,601288.0,4.0,0.0856,890.31,0.0493,34180.0
561.0,billpage,Facebook,520668.0,4.0,0.0986,612.95,0.0116,5066.0
562.0,manuel94,Facebook,622190.0,4.0,0.0856,353.04,0.047,43312.0
563.0,palmerjeffrey,TikTok,9872.0,2.0,0.0986,428.98,0.0258,9644.0
564.0,hbarnes,LinkedIn,579591.0,1.0,0.0986,250.43,0.041,18124.0
565.0,baileykerry,TikTok,497636.0,1.0,0.102,261.62,0.0249,26724.0
566.0,qsmith,LinkedIn,520268.0,2.0,0.0986,884.06,0.041,10397.0
567.0,ujones,Facebook,981779.0,7.0,0.0856,429.09,0.028,46767.0
568.0,lbaldwin,Facebook,232065.0,4.0,0.0834,119.48,0.0255,
569.0,russellmelissa,Twitter,659372.0,,0.0986,569.7,0.0164,40043.0
570.0,sarahyang,Facebook,256786.0,6.0,0.0834,817.67,0.0431,36084.0
571.0,duranbrittany,TikTok,183941.0,3.0,0.0834,,0.0304,31465.0
572.0,perezjacqueline,Instagram,557877.0,5.0,0.0986,133.64,0.0297,31626.0
573.0,logan51,Twitter,840826.0,5.0,0.102,62.71,0.0363,35021.0
574.0,joe98,Facebook,664912.0,7.0,0.0834,364.3,0.0328,34551.0
575.0,turnerchristopher,,472604.0,5.0,,993.52,0.0115,23268.0
,megan53,Facebook,709531.0,1.0,,233.02,0.0371,45486.0
577.0,kelleytina,Instagram,273458.0,2.0,0.0834,612.01,0.038,45944.0
578.0,bclark,,918878.0,5.0,0.0642,555.7,0.0417,41029.0
579.0,garciakatherine,Twitter,922096.0,4.0,0.0642,944.87,0.0415,
580.0,gregory84,TikTok,859033.0,4.0,0.0986,408.67,0.0191,8929.0
581.0,cynthia25,Instagram,630261.0,5.0,0.102,446.68,,28208.0
582.0,xgarcia,Instagram,686453.0,7.0,0.0856,278.42,0.0492,24951.0
583.0,eric65,,508378.0,5.0,,,,35355.0
584.0,kgraves,Facebook,546210.0,1.0,0.0986,363.0,0.0465,35564.0
585.0,tracistephens,Facebook,443101.0,1.0,0.102,,0.023,27266.0
586.0,debbieharris,Twitter,846572.0,4.0,0.0856,,0.0328,35409.0
587.0,coxricardo,Facebook,556829.0,3.0,0.0642,587.66,0.047,23145.0
588.0,gclark,Twitter,675023.0,3.0,0.0642,228.19,0.0477,31525.0
589.0,robertsjennifer,Twitter,871829.0,5.0,0.0834,869.72,0.019,34055.0
590.0,adam31,Facebook,287119.0,,0.0834,97.1,0.0128,37934.0
591.0,charles14,LinkedIn,,6.0,0.102,195.91,0.0262,18096.0
592.0,travis06,Twitter,76839.0,6.0,0.0986,612.83,0.0226,15650.0
593.0,timothy62,LinkedIn,,3.0,0.0642,637.73,0.0213,9352.0
594.0,dmartin,Twitter,424459.0,3.0,0.0642,934.87,0.0106,48757.0
595.0,gene05,TikTok,126359.0,4.0,0.0834,491.99,0.0425,15495.0
596.0,dmiller,LinkedIn,731718.0,3.0,0.0834,969.88,0.019,47180.0
597.0,wsmith,LinkedIn,,7.0,0.0856,237.74,0.0219,30230.0
598.0,robertharrington,TikTok,496593.0,1.0,0.0642,421.56,0.0439,24824.0
599.0,stephaniehouse,LinkedIn,161475.0,1.0,0.0986,334.54,0.0404,21234.0
600.0,lrusso,Instagram,191619.0,5.0,0.0986,139.18,0.0411,26808.0
601.0,eugene39,LinkedIn,105085.0,2.0,0.0642,511.76,0.0213,8787.0
602.0,nlewis,Facebook,567722.0,7.0,0.0986,617.22,0.0194,20939.0
603.0,deannathompson,TikTok,282099.0,2.0,0.0642,164.09,0.0315,9253.0
604.0,teresa99,TikTok,271157.0,1.0,0.0986,966.01,0.04,1329.0
605.0,plindsey,Instagram,777374.0,5.0,0.0986,877.89,0.013,10243.0
606.0,,Facebook,808546.0,3.0,0.0642,756.25,0.0227,43316.0
607.0,masonjames,Facebook,225467.0,5.0,0.0856,798.27,0.0361,33398.0
608.0,ujones,Facebook,266743.0,7.0,0.0856,170.04,0.0278,47182.0
609.0,samanthasmith,Instagram,45243.0,6.0,0.0856,82.89,0.0294,22203.0
610.0,lsherman,TikTok,838861.0,2.0,0.102,692.69,0.0176,48549.0
611.0,uflowers,Instagram,200716.0,6.0,,989.88,0.0154,12613.0
612.0,kevingarcia,Facebook,227377.0,6.0,0.0642,640.55,0.012,48906.0
613.0,zbush,Twitter,485920.0,4.0,0.0642,275.71,,14336.0
614.0,hardyalexander,TikTok,371365.0,5.0,,603.07,0.0479,34837.0
615.0,carpenterthomas,LinkedIn,275681.0,5.0,0.102,928.28,0.0166,3570.0
616.0,kathrynsingh,Twitter,456966.0,4.0,0.0856,641.6,0.0206,37784.0
617.0,smallsteven,Facebook,671317.0,4.0,0.0834,892.6,0.0406,35570.0
618.0,lawrencejulie,Twitter,211632.0,6.0,0.0834,241.52,0.0435,12085.0
619.0,nicholaspeters,LinkedIn,800854.0,5.0,0.0642,762.66,0.0341,26498.0
620.0,lisaallen,Facebook,170908.0,1.0,0.0986,539.03,0.0483,10692.0
621.0,kaylasmith,TikTok,805423.0,3.0,0.0834,692.68,0.0456,33937.0
622.0,andersonnina,Facebook,985086.0,7.0,0.102,96.71,0.0409,39516.0
623.0,kimberly57,Twitter,11764.0,2.0,0.0642,274.72,0.0136,42309.0
624.0,edward01,Facebook,233787.0,7.0,,76.36,0.0155,42813.0
625.0,joandyer,LinkedIn,9088.0,2.0,0.0856,99.67,0.0136,37784.0
626.0,hernandezpatricia,Twitter,897618.0,7.0,0.0856,578.37,0.049,30367.0
627.0,sriley,,408214.0,5.0,0.0642,984.35,0.0427,5638.0
628.0,hunterbriana,Facebook,23033.0,1.0,0.0856,932.47,0.0281,41746.0
629.0,richardmiller,Facebook,340000.0,3.0,0.0986,176.28,0.0427,14709.0
630.0,henrykendra,Facebook,927896.0,3.0,0.0856,247.27,0.016,26808.0
631.0,karen03,Instagram,579562.0,2.0,0.102,946.08,0.0213,41541.0
632.0,brenda00,Facebook,190521.0,,0.102,801.17,,37546.0
,kelly58,LinkedIn,570457.0,3.0,0.0856,488.49,0.0286,12600.0
634.0,sara29,Facebook,666715.0,,0.102,587.66,0.0456,8267.0
635.0,sonya64,Instagram,817259.0,,0.0642,820.13,0.0425,21129.0
636.0,hughesmatthew,Facebook,193045.0,5.0,0.0642,432.08,0.0381,26074.0
,robertharrington,TikTok,231877.0,3.0,0.102,966.01,0.0363,27271.0
638.0,carpenterthomas,Instagram,932230.0,6.0,0.0834,778.33,0.0387,14595.0
639.0,royharper,TikTok,685585.0,7.0,,189.36,0.0142,26925.0
640.0,shawnallen,LinkedIn,435322.0,6.0,0.0834,422.04,0.0159,15428.0
641.0,morgan06,Facebook,140281.0,1.0,0.0986,715.11,,14968.0
642.0,rebekah51,Twitter,958444.0,3.0,0.102,798.27,0.0311,1909.0
643.0,chavezjason,TikTok,885471.0,6.0,0.0642,296.14,0.0154,
644.0,lsaunders,Facebook,36051.0,2.0,0.0856,649.02,0.0423,49967.0
645.0,jeffreymyers,Twitter,983623.0,7.0,0.0834,278.42,0.0205,23900.0
646.0,smithdanielle,LinkedIn,59899.0,4.0,0.0834,394.17,0.0144,18448.0
647.0,ericajohns,Facebook,252253.0,2.0,0.0986,105.5,0.0247,3090.0
648.0,zhobbs,LinkedIn,908043.0,1.0,0.0834,893.56,0.0229,45890.0
649.0,ghall,,907220.0,4.0,,966.47,0.0264,48083.0
650.0,harrismichael,TikTok,191579.0,7.0,0.0856,840.87,0.024,17801.0
651.0,parsonsashley,LinkedIn,808269.0,5.0,0.102,357.45,0.0278,
,blake06,Instagram,762694.0,6.0,0.0856,287.9,0.0191,31460.0
653.0,meghan87,Facebook,432557.0,2.0,0.0834,432.08,0.0276,38055.0
654.0,sophia02,Twitter,764375.0,6.0,0.0834,719.2,0.0196,37221.0
655.0,molly66,Instagram,693566.0,3.0,0.0856,276.29,0.0137,23576.0
656.0,paulprice,Twitter,120967.0,,0.0986,386.33,0.0496,13526.0
657.0,kdavis,LinkedIn,506458.0,6.0,0.102,584.81,0.0342,21462.0
658.0,tgraham,Twitter,599779.0,4.0,0.0856,265.18,0.0427,30241.0
659.0,donna02,TikTok,318181.0,2.0,0.0642,176.28,0.0321,34544.0
660.0,xshort,Facebook,,4.0,0.102,698.14,0.0384,21633.0
661.0,kayla25,Instagram,608069.0,7.0,0.0834,268.1,0.03,2639.0
662.0,jeffery32,TikTok,57934.0,1.0,0.102,139.04,0.0231,21285.0
663.0,zblackburn,LinkedIn,260190.0,3.0,0.0986,953.16,0.0372,
664.0,nicholasnorton,LinkedIn,87053.0,5.0,0.0834,337.84,0.0119,25964.0
665.0,dawnwilkerson,,182706.0,6.0,0.0986,974.35,0.0427,8821.0
666.0,,Facebook,887243.0,2.0,0.102,387.36,0.0153,18204.0
667.0,jonesangela,Facebook,585208.0,6.0,0.0834,257.67,0.0479,44976.0
668.0,campbellross,LinkedIn,89163.0,6.0,0.0986,584.81,0.0152,8753.0
669.0,ashley37,TikTok,221387.0,7.0,0.0986,152.87,0.0371,7606.0
670.0,dixonjulie,LinkedIn,352895.0,6.0,0.0834,270.91,0.0318,33012.0
671.0,stephaniehouse,Twitter,320006.0,7.0,0.0642,375.89,0.0146,42865.0
672.0,patrick62,Twitter,754457.0,7.0,0.102,703.39,0.0237,14130.0
673.0,graymelinda,LinkedIn,428090.0,7.0,0.0834,541.86,0.0103,
